,number,value,datetime_start,datetime_complete,duration,params_alpha_actor,params_alpha_critic,state
128,128,-0.3685061961691247,2024-09-28 16:02:18.596051,2024-09-28 16:02:19.581921,0 days 00:00:00.985870,0.34497130544575644,0.048890088256626184,COMPLETE
129,129,-0.47666550393353485,2024-09-28 16:02:19.582938,2024-09-28 16:02:20.460662,0 days 00:00:00.877724,0.4597315613715049,0.08425373056140587,COMPLETE
130,130,-0.323457496669156,2024-09-28 16:02:20.461574,2024-09-28 16:02:21.443267,0 days 00:00:00.981693,0.49372377054033467,0.0358376895158188,COMPLETE
131,131,-0.149758215997512,2024-09-28 16:02:21.444224,2024-09-28 16:02:22.583152,0 days 00:00:01.138928,0.4305669290841962,0.01077968362206073,COMPLETE
132,132,-0.13636038768798597,2024-09-28 16:02:22.584166,2024-09-28 16:02:23.741309,0 days 00:00:01.157143,0.39992076450573577,0.01021437505857924,COMPLETE
133,133,-0.4013290229556282,2024-09-28 16:02:23.742394,2024-09-28 16:02:24.635690,0 days 00:00:00.893296,0.39956142302799535,0.05446822528012839,COMPLETE
134,134,-0.2854034683382087,2024-09-28 16:02:24.636697,2024-09-28 16:02:25.682498,0 days 00:00:01.045801,0.39998206924677,0.028423300538215866,COMPLETE
135,135,-0.443203635409605,2024-09-28 16:02:25.683914,2024-09-28 16:02:26.608479,0 days 00:00:00.924565,0.37565638834028914,0.06951959313498655,COMPLETE
136,136,-0.2699674407253994,2024-09-28 16:02:26.609487,2024-09-28 16:02:27.747152,0 days 00:00:01.137665,0.1124854872432744,0.02875561083434552,COMPLETE
137,137,-0.4935865018995505,2024-09-28 16:02:27.748142,2024-09-28 16:02:28.593410,0 days 00:00:00.845268,0.36676969353449834,0.1029292592204801,COMPLETE
138,138,-0.36285359787127075,2024-09-28 16:02:28.594446,2024-09-28 16:02:29.653059,0 days 00:00:01.058613,0.20325737760489304,0.05096388666210362,COMPLETE
139,139,-0.28396579228894486,2024-09-28 16:02:29.654010,2024-09-28 16:02:30.800500,0 days 00:00:01.146490,0.14240520408181495,0.031021730426298,COMPLETE
140,140,-0.1586601091630274,2024-09-28 16:02:30.801457,2024-09-28 16:02:31.955274,0 days 00:00:01.153817,0.4763974930765893,0.011551069762699267,COMPLETE
141,141,-0.14829360136410788,2024-09-28 16:02:31.956503,2024-09-28 16:02:33.092423,0 days 00:00:01.135920,0.42998716396476844,0.011242680589333847,COMPLETE
142,142,-0.3659624107818445,2024-09-28 16:02:33.093389,2024-09-28 16:02:34.054981,0 days 00:00:00.961592,0.420170467246264,0.04644248166420606,COMPLETE
143,143,-0.423925062968324,2024-09-28 16:02:34.055965,2024-09-28 16:02:34.965361,0 days 00:00:00.909396,0.3232914964596433,0.06842569892660713,COMPLETE
144,144,-0.15197614224090594,2024-09-28 16:02:34.966256,2024-09-28 16:02:36.097642,0 days 00:00:01.131386,0.5328166033642788,0.010940626730831541,COMPLETE
145,145,-0.2999967822729242,2024-09-28 16:02:36.098626,2024-09-28 16:02:37.127895,0 days 00:00:01.029269,0.5383469382191988,0.030292689366836538,COMPLETE
146,146,-0.6536734943202709,2024-09-28 16:02:37.128829,2024-09-28 16:02:37.746804,0 days 00:00:00.617975,0.4961209895917152,0.3207926886304971,COMPLETE
147,147,-0.3809444650406262,2024-09-28 16:02:37.747735,2024-09-28 16:02:38.675475,0 days 00:00:00.927740,0.4601470203312517,0.047954481330597126,COMPLETE
148,148,-0.4771846562976953,2024-09-28 16:02:38.676562,2024-09-28 16:02:39.502518,0 days 00:00:00.825956,0.5220202144607208,0.08554413714966425,COMPLETE
149,149,-0.30476042473540266,2024-09-28 16:02:39.503410,2024-09-28 16:02:40.578087,0 days 00:00:01.074677,0.4223764008439595,0.03139509093414615,COMPLETE
150,150,-0.43447159763074206,2024-09-28 16:02:40.579197,2024-09-28 16:02:41.414059,0 days 00:00:00.834862,0.5617199664345911,0.06527455246551357,COMPLETE
151,151,-0.1474185437621551,2024-09-28 16:02:41.415051,2024-09-28 16:02:42.538235,0 days 00:00:01.123184,0.4418760749232021,0.01099034983247254,COMPLETE
152,152,-0.1479678379580806,2024-09-28 16:02:42.539325,2024-09-28 16:02:43.727671,0 days 00:00:01.188346,0.4448548730983231,0.010931386228487756,COMPLETE
153,153,-0.28667343778147536,2024-09-28 16:02:43.728686,2024-09-28 16:02:44.796186,0 days 00:00:01.067500,0.4439476312978639,0.02833435556033108,COMPLETE
154,154,-0.3858201445740735,2024-09-28 16:02:44.797268,2024-09-28 16:02:45.726770,0 days 00:00:00.929502,0.4739491766395231,0.04954088558797538,COMPLETE
155,155,-0.13599227194888847,2024-09-28 16:02:45.727784,2024-09-28 16:02:46.912198,0 days 00:00:01.184414,0.3966089910276859,0.01029982165570823,COMPLETE
156,156,-0.35136877396946664,2024-09-28 16:02:46.913188,2024-09-28 16:02:47.856531,0 days 00:00:00.943343,0.38956182248167637,0.04140137693055061,COMPLETE
157,157,-0.42357863185380373,2024-09-28 16:02:47.857529,2024-09-28 16:02:48.774678,0 days 00:00:00.917149,0.35987109404494827,0.06750582164583245,COMPLETE
158,158,-0.4974619234451498,2024-09-28 16:02:48.775840,2024-09-28 16:02:49.303218,0 days 00:00:00.527378,0.4126340847011277,0.9429559177899078,COMPLETE
159,159,-0.14826744012261206,2024-09-28 16:02:49.304335,2024-09-28 16:02:50.473091,0 days 00:00:01.168756,0.4442656149313233,0.011143937949030767,COMPLETE
160,160,-0.29678040364289804,2024-09-28 16:02:50.474099,2024-09-28 16:02:51.509470,0 days 00:00:01.035371,0.4314850940385088,0.030323107242565657,COMPLETE
161,161,-0.29217987114768695,2024-09-28 16:02:51.510606,2024-09-28 16:02:52.534643,0 days 00:00:01.024037,0.45115631019435454,0.028918232079662272,COMPLETE
162,162,-0.1618418788269502,2024-09-28 16:02:52.536204,2024-09-28 16:02:54.129188,0 days 00:00:01.592984,0.403026748983213,0.012089094986721375,COMPLETE
163,163,-0.37674401195632706,2024-09-28 16:02:54.130990,2024-09-28 16:02:55.087714,0 days 00:00:00.956724,0.42642481479884076,0.04808030438298226,COMPLETE
